TESTE COM ARQUIVO GRANDE

-----------Padrão pequeno

#Forca Bruta

Casamento na posicao: 97672
Casamento na posicao: 103577
Casamento na posicao: 103902
Casamento na posicao: 112962
Casamento na posicao: 113287
Casamento na posicao: 122347
Casamento na posicao: 122672
Casamento na posicao: 128577
Casamento na posicao: 128902
Casamento na posicao: 137962
Casamento na posicao: 138287
Casamento na posicao: 147347
Casamento na posicao: 147672
Casamento na posicao: 153577
Casamento na posicao: 153902
Casamento na posicao: 162962
Casamento na posicao: 163287
Casamento na posicao: 172347
Casamento na posicao: 172672
Casamento na posicao: 178577
Casamento na posicao: 178902
Casamento na posicao: 187962
Casamento na posicao: 188287
Casamento na posicao: 197347
Casamento na posicao: 197672
Casamento na posicao: 203577
Casamento na posicao: 203902
Casamento na posicao: 212962
Casamento na posicao: 213287
Casamento na posicao: 222347
Casamento na posicao: 222672
Casamento na posicao: 228577
Casamento na posicao: 228902
Casamento na posicao: 237962
Casamento na posicao: 238287
Casamento na posicao: 247347
Casamento na posicao: 247672
Deslocamentos: 249986
Comparacoes: 290843
Tempo Total: 0.004326

#BMC

Casamento na posicao: 3577
Casamento na posicao: 3902
Casamento na posicao: 12962
Casamento na posicao: 13287
Casamento na posicao: 22347
Casamento na posicao: 22672
Casamento na posicao: 28577
Casamento na posicao: 28902
Casamento na posicao: 37962
Casamento na posicao: 38287
Casamento na posicao: 47347
Casamento na posicao: 47672
Casamento na posicao: 53577
Casamento na posicao: 53902
Casamento na posicao: 62962
Casamento na posicao: 63287
Casamento na posicao: 72347
Casamento na posicao: 72672
Casamento na posicao: 78577
Casamento na posicao: 78902
Casamento na posicao: 87962
Casamento na posicao: 88287
Casamento na posicao: 97347
Casamento na posicao: 97672
Casamento na posicao: 103577
Casamento na posicao: 103902
Casamento na posicao: 112962
Casamento na posicao: 113287
Casamento na posicao: 122347
Casamento na posicao: 122672
Casamento na posicao: 128577
Casamento na posicao: 128902
Casamento na posicao: 137962
Casamento na posicao: 138287
Casamento na posicao: 147347
Casamento na posicao: 147672
Casamento na posicao: 153577
Casamento na posicao: 153902
Casamento na posicao: 162962
Casamento na posicao: 163287
Casamento na posicao: 172347
Casamento na posicao: 172672
Casamento na posicao: 178577
Casamento na posicao: 178902
Casamento na posicao: 187962
Casamento na posicao: 188287
Casamento na posicao: 197347
Casamento na posicao: 197672
Casamento na posicao: 203577
Casamento na posicao: 203902
Casamento na posicao: 212962
Casamento na posicao: 213287
Casamento na posicao: 222347
Casamento na posicao: 222672
Casamento na posicao: 228577
Casamento na posicao: 228902
Casamento na posicao: 237962
Casamento na posicao: 238287
Casamento na posicao: 247347
Casamento na posicao: 247672
Deslocamentos: 204668
Comparacoes: 18702
Tempo Total: 0.00369

#BMH

Casamento na posicao: 3577
Casamento na posicao: 3902
Casamento na posicao: 12962
Casamento na posicao: 13287
Casamento na posicao: 22347
Casamento na posicao: 22672
Casamento na posicao: 28577
Casamento na posicao: 28902
Casamento na posicao: 37962
Casamento na posicao: 38287
Casamento na posicao: 47347
Casamento na posicao: 47672
Casamento na posicao: 53577
Casamento na posicao: 53902
Casamento na posicao: 62962
Casamento na posicao: 63287
Casamento na posicao: 72347
Casamento na posicao: 72672
Casamento na posicao: 78577
Casamento na posicao: 78902
Casamento na posicao: 87962
Casamento na posicao: 88287
Casamento na posicao: 97347
Casamento na posicao: 97672
Casamento na posicao: 103577
Casamento na posicao: 103902
Casamento na posicao: 112962
Casamento na posicao: 113287
Casamento na posicao: 122347
Casamento na posicao: 122672
Casamento na posicao: 128577
Casamento na posicao: 128902
Casamento na posicao: 137962
Casamento na posicao: 138287
Casamento na posicao: 147347
Casamento na posicao: 147672
Casamento na posicao: 153577
Casamento na posicao: 153902
Casamento na posicao: 162962
Casamento na posicao: 163287
Casamento na posicao: 172347
Casamento na posicao: 172672
Casamento na posicao: 178577
Casamento na posicao: 178902
Casamento na posicao: 187962
Casamento na posicao: 188287
Casamento na posicao: 197347
Casamento na posicao: 197672
Casamento na posicao: 203577
Casamento na posicao: 203902
Casamento na posicao: 212962
Casamento na posicao: 213287
Casamento na posicao: 222347
Casamento na posicao: 222672
Casamento na posicao: 228577
Casamento na posicao: 228902
Casamento na posicao: 237962
Casamento na posicao: 238287
Casamento na posicao: 247347
Casamento na posicao: 247672
Deslocamentos: 26719
Comparacoes: 31329
Tempo Total: 0.001134

#BMHS

Casamento na posicao: 3577
Casamento na posicao: 3902
Casamento na posicao: 12962
Casamento na posicao: 13287
Casamento na posicao: 22347
Casamento na posicao: 22672
Casamento na posicao: 28577
Casamento na posicao: 28902
Casamento na posicao: 37962
Casamento na posicao: 38287
Casamento na posicao: 47347
Casamento na posicao: 47672
Casamento na posicao: 53577
Casamento na posicao: 53902
Casamento na posicao: 62962
Casamento na posicao: 63287
Casamento na posicao: 72347
Casamento na posicao: 72672
Casamento na posicao: 78577
Casamento na posicao: 78902
Casamento na posicao: 87962
Casamento na posicao: 88287
Casamento na posicao: 97347
Casamento na posicao: 97672
Casamento na posicao: 103577
Casamento na posicao: 103902
Casamento na posicao: 112962
Casamento na posicao: 113287
Casamento na posicao: 122347
Casamento na posicao: 122672
Casamento na posicao: 128577
Casamento na posicao: 128902
Casamento na posicao: 137962
Casamento na posicao: 138287
Casamento na posicao: 147347
Casamento na posicao: 147672
Casamento na posicao: 153577
Casamento na posicao: 153902
Casamento na posicao: 162962
Casamento na posicao: 163287
Casamento na posicao: 172347
Casamento na posicao: 172672
Casamento na posicao: 178577
Casamento na posicao: 178902
Casamento na posicao: 187962
Casamento na posicao: 188287
Casamento na posicao: 197347
Casamento na posicao: 197672
Casamento na posicao: 203577
Casamento na posicao: 203902
Casamento na posicao: 212962
Casamento na posicao: 213287
Casamento na posicao: 222347
Casamento na posicao: 222672
Casamento na posicao: 228577
Casamento na posicao: 228902
Casamento na posicao: 237962
Casamento na posicao: 238287
Casamento na posicao: 247347
Casamento na posicao: 247672
Deslocamentos: 24417
Comparacoes: 30091
Tempo Total: 0.001087

#ShiftAnd

Casamento na posicao: 3577
Casamento na posicao: 3902
Casamento na posicao: 12962
Casamento na posicao: 13287
Casamento na posicao: 22347
Casamento na posicao: 22672
Casamento na posicao: 28577
Casamento na posicao: 28902
Casamento na posicao: 37962
Casamento na posicao: 38287
Casamento na posicao: 47347
Casamento na posicao: 47672
Casamento na posicao: 53577
Casamento na posicao: 53902
Casamento na posicao: 62962
Casamento na posicao: 63287
Casamento na posicao: 72347
Casamento na posicao: 72672
Casamento na posicao: 78577
Casamento na posicao: 78902
Casamento na posicao: 87962
Casamento na posicao: 88287
Casamento na posicao: 97347
Casamento na posicao: 97672
Casamento na posicao: 103577
Casamento na posicao: 103902
Casamento na posicao: 112962
Casamento na posicao: 113287
Casamento na posicao: 122347
Casamento na posicao: 122672
Casamento na posicao: 128577
Casamento na posicao: 128902
Casamento na posicao: 137962
Casamento na posicao: 138287
Casamento na posicao: 147347
Casamento na posicao: 147672
Casamento na posicao: 153577
Casamento na posicao: 153902
Casamento na posicao: 162962
Casamento na posicao: 163287
Casamento na posicao: 172347
Casamento na posicao: 172672
Casamento na posicao: 178577
Casamento na posicao: 178902
Casamento na posicao: 187962
Casamento na posicao: 188287
Casamento na posicao: 197347
Casamento na posicao: 197672
Casamento na posicao: 203577
Casamento na posicao: 203902
Casamento na posicao: 212962
Casamento na posicao: 213287
Casamento na posicao: 222347
Casamento na posicao: 222672
Casamento na posicao: 228577
Casamento na posicao: 228902
Casamento na posicao: 237962
Casamento na posicao: 238287
Casamento na posicao: 247347
Casamento na posicao: 247672
Deslocamentos: 250000
Comparacoes: 250000
Tempo Total: 0.003597



-----------Padrão grande

#Forca Bruta

Casamento na posicao: 3176
Casamento na posicao: 12561
Casamento na posicao: 21946
Casamento na posicao: 28176
Casamento na posicao: 37561
Casamento na posicao: 46946
Casamento na posicao: 53176
Casamento na posicao: 62561
Casamento na posicao: 71946
Casamento na posicao: 78176
Casamento na posicao: 87561
Casamento na posicao: 96946
Casamento na posicao: 103176
Casamento na posicao: 112561
Casamento na posicao: 121946
Casamento na posicao: 128176
Casamento na posicao: 137561
Casamento na posicao: 146946
Casamento na posicao: 153176
Casamento na posicao: 162561
Casamento na posicao: 171946
Casamento na posicao: 178176
Casamento na posicao: 187561
Casamento na posicao: 196946
Casamento na posicao: 203176
Casamento na posicao: 212561
Casamento na posicao: 221946
Casamento na posicao: 228176
Casamento na posicao: 237561
Casamento na posicao: 246946
Deslocamentos: 249971
Comparacoes: 252931
Tempo Total: 0.003375

#BMC

Casamento na posicao: 3176
Casamento na posicao: 12561
Casamento na posicao: 21946
Casamento na posicao: 28176
Casamento na posicao: 37561
Casamento na posicao: 46946
Casamento na posicao: 53176
Casamento na posicao: 62561
Casamento na posicao: 71946
Casamento na posicao: 78176
Casamento na posicao: 87561
Casamento na posicao: 96946
Casamento na posicao: 103176
Casamento na posicao: 112561
Casamento na posicao: 121946
Casamento na posicao: 128176
Casamento na posicao: 137561
Casamento na posicao: 146946
Casamento na posicao: 153176
Casamento na posicao: 162561
Casamento na posicao: 171946
Casamento na posicao: 178176
Casamento na posicao: 187561
Casamento na posicao: 196946
Casamento na posicao: 203176
Casamento na posicao: 212561
Casamento na posicao: 221946
Casamento na posicao: 228176
Casamento na posicao: 237561
Casamento na posicao: 246946
Deslocamentos: 121522
Comparacoes: 6720
Tempo Total: 0.001802

#BMH

Casamento na posicao: 3176
Casamento na posicao: 12561
Casamento na posicao: 21946
Casamento na posicao: 28176
Casamento na posicao: 37561
Casamento na posicao: 46946
Casamento na posicao: 53176
Casamento na posicao: 62561
Casamento na posicao: 71946
Casamento na posicao: 78176
Casamento na posicao: 87561
Casamento na posicao: 96946
Casamento na posicao: 103176
Casamento na posicao: 112561
Casamento na posicao: 121946
Casamento na posicao: 128176
Casamento na posicao: 137561
Casamento na posicao: 146946
Casamento na posicao: 153176
Casamento na posicao: 162561
Casamento na posicao: 171946
Casamento na posicao: 178176
Casamento na posicao: 187561
Casamento na posicao: 196946
Casamento na posicao: 203176
Casamento na posicao: 212561
Casamento na posicao: 221946
Casamento na posicao: 228176
Casamento na posicao: 237561
Casamento na posicao: 246946
Deslocamentos: 19151
Comparacoes: 20891
Tempo Total: 0.000742

#BMHS

Casamento na posicao: 3176
Casamento na posicao: 12561
Casamento na posicao: 21946
Casamento na posicao: 28176
Casamento na posicao: 37561
Casamento na posicao: 46946
Casamento na posicao: 53176
Casamento na posicao: 62561
Casamento na posicao: 71946
Casamento na posicao: 78176
Casamento na posicao: 87561
Casamento na posicao: 96946
Casamento na posicao: 103176
Casamento na posicao: 112561
Casamento na posicao: 121946
Casamento na posicao: 128176
Casamento na posicao: 137561
Casamento na posicao: 146946
Casamento na posicao: 153176
Casamento na posicao: 162561
Casamento na posicao: 171946
Casamento na posicao: 178176
Casamento na posicao: 187561
Casamento na posicao: 196946
Casamento na posicao: 203176
Casamento na posicao: 212561
Casamento na posicao: 221946
Casamento na posicao: 228176
Casamento na posicao: 237561
Casamento na posicao: 246946
Deslocamentos: 18492
Comparacoes: 21112
Tempo Total: 0.000735

---------------------------------------------------------

TESTE COM ARQUIVO PEQUENO



-----------Padrão pequeno

#Forca Bruta

Casamento na posicao: 250
Casamento na posicao: 283
Casamento na posicao: 677
Casamento na posicao: 1165
Casamento na posicao: 1369
Casamento na posicao: 1681
Casamento na posicao: 2358
Casamento na posicao: 2701
Casamento na posicao: 2773
Casamento na posicao: 3283
Casamento na posicao: 3670
Casamento na posicao: 3773
Casamento na posicao: 3970
Casamento na posicao: 4418
Deslocamentos: 4996
Comparacoes: 5788
Tempo Total: 0.000224

#BMC

Casamento na posicao: 250
Casamento na posicao: 283
Casamento na posicao: 677
Casamento na posicao: 1165
Casamento na posicao: 1369
Casamento na posicao: 1681
Casamento na posicao: 2358
Casamento na posicao: 2701
Casamento na posicao: 2773
Casamento na posicao: 3283
Casamento na posicao: 3670
Casamento na posicao: 3773
Casamento na posicao: 3970
Casamento na posicao: 4418
Deslocamentos: 3828
Comparacoes: 430
Tempo Total: 0.000186

#BMH

Casamento na posicao: 250
Casamento na posicao: 283
Casamento na posicao: 677
Casamento na posicao: 1165
Casamento na posicao: 1369
Casamento na posicao: 1681
Casamento na posicao: 2358
Casamento na posicao: 2701
Casamento na posicao: 2773
Casamento na posicao: 3283
Casamento na posicao: 3670
Casamento na posicao: 3773
Casamento na posicao: 3970
Casamento na posicao: 4418
Deslocamentos: 1139
Comparacoes: 1343
Tempo Total: 0.000135

#BMHS

Casamento na posicao: 250
Casamento na posicao: 283
Casamento na posicao: 677
Casamento na posicao: 1165
Casamento na posicao: 1369
Casamento na posicao: 1681
Casamento na posicao: 2358
Casamento na posicao: 2701
Casamento na posicao: 2773
Casamento na posicao: 3283
Casamento na posicao: 3670
Casamento na posicao: 3773
Casamento na posicao: 3970
Casamento na posicao: 4418
Deslocamentos: 1010
Comparacoes: 1262
Tempo Total: 0.000153

#ShiftAnd

Casamento na posicao: 250
Casamento na posicao: 283
Casamento na posicao: 677
Casamento na posicao: 1165
Casamento na posicao: 1369
Casamento na posicao: 1681
Casamento na posicao: 2358
Casamento na posicao: 2701
Casamento na posicao: 2773
Casamento na posicao: 3283
Casamento na posicao: 3670
Casamento na posicao: 3773
Casamento na posicao: 3970
Casamento na posicao: 4418
Deslocamentos: 5000
Comparacoes: 5000
Tempo Total: 0.000218



-----------Padrão medio

#Forca Bruta

Casamento na posicao: 2349
Deslocamentos: 4986
Comparacoes: 5072
Tempo Total: 0.000127

#BMC

Casamento na posicao: 2349
Deslocamentos: 3894
Comparacoes: 132
Tempo Total: 9.4e-05

#BMH

Casamento na posicao: 2349
Deslocamentos: 563
Comparacoes: 611
Tempo Total: 5.2e-05

#BMHS

Casamento na posicao: 2349
Deslocamentos: 503
